wkt_geom,Address,City,province,Country,result_num,osm_id,display_na,category,type,latlong
Point (-79.57035811532279013 43.65238875000000007),555 THE WEST MALL,Toronto,ON,Canada,0,34775087,"Starlight, 555, The West Mall, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 1G8, Canada",building,apartments,"43.65238875,-79.57035811532279"
Point (-79.37612599999999929 43.67002240000000057),556 SHERBOURNE ST,Toronto,ON,Canada,0,380027427,"Hotel Isabella, 556, Sherbourne Street, St. James Town, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1V5, Canada",tourism,hotel,"43.6700224,-79.376126"
Point (-79.4137235999999973 43.66520739999999989),557 PALMERSTON AVE,Toronto,ON,Canada,0,803151661,"557, Palmerston Avenue, Mirvish Village, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 1K4, Canada",place,house,"43.6652074,-79.4137236"
Point (-79.27490740000000358 43.83096259999999944),5555 STEELES AVE E,Toronto,ON,Canada,0,896774329,"5555, Steeles Avenue East, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 4P1, Canada",place,house,"43.8309626,-79.2749074"
Point (-79.40313799999999844 43.64749379999999945),556 QUEEN ST W,Toronto,ON,Canada,0,6419992932,"Herbie's Herbs, 556, Queen Street West, Alexandra Park, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B5, Canada",shop,health_food,"43.6474938,-79.403138"
Point (-79.38740850000000648 43.66446280000000257),56 WELLESLEY ST W,Toronto,ON,Canada,0,5467750521,"Freshii, 56, Wellesley Street West, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5S 2S3, Canada",amenity,restaurant,"43.6644628,-79.3874085"
Point (-79.27098576470588398 43.71232200000000034),560 BIRCHMOUNT RD,Toronto,ON,Canada,0,31757861,"560, Birchmount Road, Birchmount Park, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 0A4, Canada",building,apartments,"43.712322,-79.27098576470588"
Point (-79.38173299999999699 43.65050899999999956),56 TEMPERANCE ST,Toronto,ON,Canada,0,4035520581,"56, Temperance Street, Financial District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",place,house,"43.650509,-79.381733"
Point (-79.37393981818182453 43.64707118181818402),56 THE ESPLANADE,Toronto,ON,Canada,0,401090065,"56, The Esplanade, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E, Canada",place,house,"43.647071181818184,-79.37393981818182"
Point (-79.2364314148795188 43.79492400000000174),5600 SHEPPARD AVE E,Toronto,ON,Canada,0,33542824,"5600, Sheppard Avenue East, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1B 5Z6, Canada",building,apartments,"43.794924,-79.23643141487952"
Point (-79.40043029999999646 43.64779819999999688),561 QUEEN ST W,Toronto,ON,Canada,0,6419859633,"PC Shop Computers, 561, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B4, Canada",shop,electronics,"43.6477982,-79.4004303"
Point (-79.4002780879722394 43.64152310000000057),560 FRONT ST W,Toronto,ON,Canada,0,41789267,"Reve Condo, 560, Front Street West, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1B8, Canada",building,apartments,"43.6415231,-79.40027808797224"
Point (-79.44588170000000105 43.63851069999999766),560 KING ST W,Toronto,ON,Canada,0,456377196,"King Street West, Parkdale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 1A9, Canada",highway,secondary,"43.6385107,-79.4458817"
Point (-79.41553989999999885 43.63841209999999649),56 E LIBERTY ST,Toronto,ON,Canada,0,78136216,"East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada",highway,tertiary,"43.6384121,-79.4155399"
Point (-79.34457469999999546 43.77236520000000297),56 FOREST MANOR RD,Toronto,ON,Canada,0,24446530,"Forest Manor Road, Parkway Forest, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2J 1M4, Canada",highway,residential,"43.7723652,-79.3445747"
Point (-79.41374896363636537 43.79271313636363772),56 CENTRE AVE,Toronto,ON,Canada,0,76118685,"56, Centre Avenue, Newtonbrook, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2M 2S5, Canada",place,house,"43.79271313636364,-79.41374896363637"
Point (-79.52089083429363825 43.70542565142312696),56 CHURCH ST,Toronto,ON,Canada,0,72382882,"56, Church Street, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M9N 1X7, Canada",place,house,"43.70542565142313,-79.52089083429364"
Point (-79.37674466040319032 43.65393600000000163),56 QUEEN ST E,Toronto,ON,Canada,0,34007361,"Metropolitan United Church, 56, Queen Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5C 1R8, Canada",amenity,place_of_worship,"43.653936,-79.37674466040319"
Point (-79.40223029999999937 43.64322380000000123),56 STEWART ST,Toronto,ON,Canada,0,23102370,"Stewart Street, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V5, Canada",highway,residential,"43.6432238,-79.4022303"
Point (-79.45145282000000009 43.64091656000000086),56 GLENDALE AVE,Toronto,ON,Canada,0,67739225,"56, Glendale Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 1M9, Canada",place,house,"43.64091656,-79.45145282"
Point (-79.40229706375754404 43.65625691975891698),56 OXFORD ST,Toronto,ON,Canada,0,66237725,"56, Oxford Street, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2G6, Canada",place,house,"43.65625691975892,-79.40229706375754"
Point (-79.37714116026221234 43.64842980000000239),55 YONGE ST,Toronto,ON,Canada,0,262740197,"55 Yonge, 55, Yonge Street, Commerce Court, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1G6, Canada",building,office,"43.6484298,-79.37714116026221"
Point (-79.39593639999999652 43.80241689999999721),550 BAYVIEW AVE,Toronto,ON,Canada,0,61952213,"Bayview Avenue, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, L3T 2T9, Canada",highway,secondary,"43.8024169,-79.3959364"
Point (-79.40359360833333824 43.6527695916666687),55 WALES AVE,Toronto,ON,Canada,0,401215759,"55, Wales Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2W6, Canada",place,house,"43.65276959166667,-79.40359360833334"
Point (-79.32501332292181928 43.72729049999999518),55 WYNFORD HEIGHTS CRES,Toronto,ON,Canada,0,31366012,"55, Wynford Heights Crescent, Wynford, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 1L3, Canada",building,apartments,"43.727290499999995,-79.32501332292182"
Point (-79.3159404999999964 43.69243970000000132),550 MORTIMER AVE,Toronto,ON,Canada,0,23240253,"Mortimer Avenue, Beaches—East York, East York, Toronto, Golden Horseshoe, Ontario, M4C 4J2, Canada",highway,tertiary,"43.6924397,-79.3159405"
Point (-79.35704940000000818 43.65738922857143223),550 QUEEN ST E,Toronto,ON,Canada,0,66411867,"550, Queen Street East, Corktown, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1V1, Canada",place,house,"43.65738922857143,-79.35704940000001"
Point (-79.27063051933703264 43.71138700000000199),550 BIRCHMOUNT RD,Toronto,ON,Canada,0,416769424,"550, Birchmount Road, Birchmount Park, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 0A4, Canada",building,apartments,"43.711387,-79.27063051933703"
Point (-79.39950117619980574 43.64148854999999827),550 FRONT ST W,Toronto,ON,Canada,0,211993823,"Portland Park, 550, Front Street West, CityPlace, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1B8, Canada",building,apartments,"43.64148855,-79.3995011761998"
Point (-79.40223029999999937 43.64322380000000123),55 STEWART ST,Toronto,ON,Canada,0,23102370,"Stewart Street, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V5, Canada",highway,residential,"43.6432238,-79.4022303"
Point (-79.38152979999999559 43.65038090000000182),55 TEMPERANCE ST,Toronto,ON,Canada,0,2378237100,"55, Temperance Street, Financial District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",place,house,"43.6503809,-79.3815298"
Point (-79.3962252000000035 43.65889289999999789),55 ST GEORGE ST,Toronto,ON,Canada,0,249842977,"St George Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2Z9, Canada",highway,tertiary,"43.6588929,-79.3962252"
Point (-79.56241970000000663 43.73350130000000036),55 STEWART AVE,Toronto,ON,Canada,0,37021831,"Stewart Avenue, Thistletown, Etobicoke North, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9V 1A4, Canada",highway,residential,"43.7335013,-79.5624197"
Point (-79.15664019999999823 43.81378500000000287),55 TWYN RIVERS DR,Toronto,ON,Canada,0,896518695,"55, Twyn Rivers Drive, Scarborough—Rouge Park, Scarborough, Pickering, Golden Horseshoe, Ontario, M1B 2K5, Canada",place,house,"43.813785,-79.1566402"
Point (-79.38387940545740662 43.64677229999999497),55 UNIVERSITY AVE,Toronto,ON,Canada,0,43417509,"55, University Avenue, Financial District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",building,office,"43.646772299999995,-79.3838794054574"
Point (-79.2537985999999961 43.77407780000000059),55 TOWN CENTRE CRT,Toronto,ON,Canada,0,3917222297,"St. Louis Bar & Grill, 55, Town Centre Court, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4X4, Canada",amenity,restaurant,"43.7740778,-79.2537986"
Point (-79.44366214098134549 43.63998610000000156),55 TRILLER AVE,Toronto,ON,Canada,0,31812256,"Triller Place, 55, Triller Avenue, Roncesvalles, Parkdale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 1B2, Canada",building,apartments,"43.6399861,-79.44366214098135"
Point (-79.41494160000000591 43.77856609999999904),5533 YONGE ST,Toronto,ON,Canada,0,4635858291,"Pho Vietnamese Delight, 5533, Yonge Street, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5S2, Canada",amenity,restaurant,"43.7785661,-79.4149416"
Point (-79.41204910000000439 43.65574050000000028),554 COLLEGE ST,Toronto,ON,Canada,0,5720952025,"Power Sports T.O., 554, College Street, Little Italy, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 1B1, Canada",shop,motorcycle,"43.6557405,-79.4120491"
Point (-79.40301999999999794 43.64751849999999678),552 QUEEN ST W,Toronto,ON,Canada,0,6419992933,"Exclucity, 552, Queen Street West, Alexandra Park, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B5, Canada",shop,shoes,"43.6475185,-79.40302"
Point (-79.40173900000000629 43.64675400000000138),553 RICHMOND ST W,Toronto,ON,Canada,0,4036639936,"553, Richmond Street West, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1Y6, Canada",place,house,"43.646754,-79.401739"
Point (-79.40024689999999907 43.64783870000000121),555 QUEEN ST W,Toronto,ON,Canada,0,6419859630,"On Your Face Optical, 555, Queen Street West, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B4, Canada",shop,optician,"43.6478387,-79.4002469"
Point (-79.60413398066137347 43.7152085000000028),555 REXDALE BLVD,Toronto,ON,Canada,0,32157260,"Woodbine Racetrack, 555, Rexdale Boulevard, West Humber-Clairville, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 6K5, Canada",building,commercial,"43.7152085,-79.60413398066137"
Point (-79.23084570000000326 43.7733009000000024),555 BRIMORTON DR,Toronto,ON,Canada,0,896596205,"555, Brimorton Drive, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 3B7, Canada",place,house,"43.7733009,-79.2308457"
Point (-79.56789534227826266 43.64486870000000351),555 BURNHAMTHORPE RD,Toronto,ON,Canada,0,34775093,"555, Burnhamthorpe Road, Eatonville, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 5S1, Canada",building,commercial,"43.6448687,-79.56789534227826"
Point (-79.40201890000000162 43.6431445999999994),550 WELLINGTON ST W,Toronto,ON,Canada,0,3427271583,"Hibachi Teppanyaki & Bar, 550, Wellington Street West, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2V5, Canada",amenity,restaurant,"43.6431446,-79.4020189"
Point (-79.41565908314458966 43.77800659999999766),5500 YONGE ST,Toronto,ON,Canada,0,170051734,"5500, Yonge Street, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7L3, Canada",building,apartments,"43.7780066,-79.41565908314459"
Point (-79.40293839999999648 43.64753350000000154),550 QUEEN ST W,Toronto,ON,Canada,0,5712080322,"550, Queen Street West, Alexandra Park, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2B5, Canada",shop,vacant,"43.6475335,-79.4029384"
Point (-79.3899799405091926 43.65664370000000361),550 UNIVERSITY AVE,Toronto,ON,Canada,0,712078930,"Toronto Rehab, 550, University Avenue, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1X3, Canada",amenity,hospital,"43.656643700000004,-79.38997994050919"
Point (-79.40247949999999832 43.64556079999999838),552 ADELAIDE ST W,Toronto,ON,Canada,0,343276984,"Evangel Hall, 552, Adelaide Street West, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2J6, Canada",amenity,social_facility,"43.6455608,-79.4024795"
Point (-79.27081857797841735 43.71172250000000048),552 BIRCHMOUNT RD,Toronto,ON,Canada,0,31757863,"552, Birchmount Road, Birchmount Park, Scarborough Southwest, Scarborough, Toronto, Golden Horseshoe, Ontario, M1K 0A4, Canada",building,apartments,"43.7117225,-79.27081857797842"
Point (-79.41481028900645356 43.77809235000000143),5505 YONGE ST,Toronto,ON,Canada,0,602160166,"Wild Wing, 5505, Yonge Street, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5S3, Canada",amenity,restaurant,"43.77809235,-79.41481028900645"
Point (-79.56931607549122987 43.65265765000000187),551 THE WEST MALL,Toronto,ON,Canada,0,32804838,"The Grange, 551, The West Mall, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 1G8, Canada",building,apartments,"43.65265765,-79.56931607549123"
Point (-79.41971309999999562 43.63955279999999703),51 HANNA AVE,Toronto,ON,Canada,0,3603415996,"RBC, 51, Hanna Avenue, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 1X4, Canada",amenity,bank,"43.6395528,-79.4197131"
Point (-79.39923494117647351 43.70286741176470713),51 HILLSDALE AVE W,Toronto,ON,Canada,0,401259259,"51, Hillsdale Avenue West, Chaplin Estates, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 1P3, Canada",place,house,"43.70286741176471,-79.39923494117647"
Point (-79.36561906495816743 43.6440708000000015),51 DOCKSIDE DR,Toronto,ON,Canada,0,181906001,"Health Sciences Building, 51, Dockside Drive, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 3Y5, Canada",building,public,"43.6440708,-79.36561906495817"
Point (-79.41213547773909909 43.63863999999999521),51 EAST LIBERTY ST,Toronto,ON,Canada,0,450697949,"Liberty Central, 51, East Liberty Street, Liberty Village, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3P8, Canada",building,apartments,"43.638639999999995,-79.4121354777391"
Point (-79.32030270454544052 43.75946500000000583),51 PARKWOODS VILLAGE DR,Toronto,ON,Canada,0,31622249,"51, Parkwoods Village Drive, Parkway East, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3A 2X2, Canada",building,apartments,"43.759465000000006,-79.32030270454544"
Point (-79.35553385106852886 43.65694795000000283),51 TROLLEY CRES,Toronto,ON,Canada,0,232935256,"River City, 51, Trolley Crescent, Corktown, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 0E9, Canada",building,apartments,"43.65694795,-79.35553385106853"
Point (-79.37855366666667578 43.6705081111111113),51 HUNTLEY ST,Toronto,ON,Canada,0,401029446,"51, Huntley Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 2Y5, Canada",place,house,"43.67050811111111,-79.37855366666668"
Point (-79.42302359999999339 43.64233430000000169),51 LISGAR ST,Toronto,ON,Canada,0,3624137192,"Toronto Public Health Parkdale, 51, Lisgar Street, Little Portugal, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 3S7, Canada",office,government,"43.6423343,-79.4230236"
Point (-79.41217849999999601 43.7686938000000012),5095 YONGE ST,Toronto,ON,Canada,0,2559465822,"Cineplex Cinemas Empress Walk, 5095, Yonge Street, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 6Z4, Canada",amenity,cinema,"43.7686938,-79.4121785"
Point (-79.36888749999999959 43.66483190000000292),51 ABERDEEN AVE,Toronto,ON,Canada,0,804606805,"51, Aberdeen Avenue, Cabbagetown, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2L1, Canada",place,house,"43.6648319,-79.3688875"
Point (-79.39904660708792505 43.64321753376404445),508 WELLINGTON ST W,Toronto,ON,Canada,0,401220682,"508, Wellington Street West, King West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1E3, Canada",place,house,"43.643217533764044,-79.39904660708793"
Point (-79.34880404736841797 43.67802726842105443),509 DANFORTH AVE,Toronto,ON,Canada,0,66412430,"509, Danforth Avenue, Greektown, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1P6, Canada",place,house,"43.678027268421054,-79.34880404736842"
Point (-79.4488503000000037 43.7181945999999968),51 BLOSSOMFIELD DR,Toronto,ON,Canada,0,803308122,"51, Blossomfield Drive, Lawrence Heights, North York, Toronto, Golden Horseshoe, Ontario, M6A 3B4, Canada",place,house,"43.7181946,-79.4488503"
Point (-79.49559963024296394 43.74416279999999801),51 BROOKWELL DR,Toronto,ON,Canada,0,62257207,"51, Brookwell Drive, William Baker, York Centre, North York, Toronto, Golden Horseshoe, Ontario, M3J 3C8, Canada",building,terrace,"43.7441628,-79.49559963024296"
Point (-79.38123564940470089 43.66292715000000157),51 ALEXANDER ST,Toronto,ON,Canada,0,30679658,"City Park Co-op 2, 51, Alexander Street, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X7, Canada",building,apartments,"43.66292715,-79.3812356494047"
Point (-79.39912830000000099 43.67331250000000153),51 BERNARD AVE,Toronto,ON,Canada,0,803177498,"51, Bernard Avenue, Bloor Street Culture Corridor, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2H6, Canada",place,house,"43.6733125,-79.3991283"
